category;type;naam_afgeleid;url;phone;email;opening_hours;cuisine;addr_street;addr_housenumber;addr_postcode;city;lat;lon;osm_layer;osm_id;osm_type_guess;osm_url;pakket;soort;tekst;categorie
vrije_tijd;fitness_centre;Basic-Fit;https://www.basic-fit.nl;;;24/7;;Nijmeegseweg;8;5916PT;Venlo;5,1383E+16;61847735;points;4124192779;node;https://www.openstreetmap.org/node/4124192779;;;;Sporten
vrije_tijd;Sportcentrum;Yogaplace Maastricht;https://www.yogaplace.nl/;+31 43 326 0707;info@yogaplace.nl;"Mo-Fr 06:00-22:00; Sa,Su 09:00-14:00";;;;;;508508957;5,6998E+15;points;4138864824;node;https://www.openstreetmap.org/node/4138864824;;;;Sporten
vrije_tijd;Attractie;Plaza Verde;;;;;;;;;;5,14668E+15;61843965;points;4143020489;node;https://www.openstreetmap.org/node/4143020489;;;;
horeca;Restaurant;Het Koetshuis;;;;;;;;;;5,14711E+16;6,18376E+15;points;4143020589;node;https://www.openstreetmap.org/node/4143020589;;;;
horeca;Restaurant;Het Bergpavilloen;;;;;;;;;;5,1466E+16;61833402;points;4143020689;node;https://www.openstreetmap.org/node/4143020689;;;;
horeca;Restaurant;kookstudio de Smidse;https://www.kookstudiodesmidse.nl/;;;;;Meterikseweg;80a;5961CX;Horst;514583931;60421855;points;4143047935;node;https://www.openstreetmap.org/node/4143047935;;;;Eten
vrije_tijd;Attractie;Limburgs Uitje;https://www.limburgsuitje.nl/;;;;;;;;;513780213;5,98241E+15;points;4162999426;node;https://www.openstreetmap.org/node/4162999426;;;;Vertier
horeca;Pub;cafe 't hukske;http://cafethukske.webklik.nl;;;;;;;;;513381052;5,94186E+15;points;4184991529;node;https://www.openstreetmap.org/node/4184991529;;;;Drinken
horeca;Pub;de Nabber;https://www.denabber.nl;+31 77 306 0152;info@denabber.nl;;;Kanaalstraat;94;5986AH;Beringe;5,13379E+16;59453386;points;4184991531;node;https://www.openstreetmap.org/node/4184991531;;;;Drinken
vrije_tijd;Museum;Venrays Museum;https://venraysmuseum.nl;+31 478 583 880;;;;Monseigneur Goumansplein;1;5801CZ;Venray;515276441;5,97434E+15;points;4186034060;node;https://www.openstreetmap.org/node/4186034060;;;;Bezoeken
horeca;Pub;Oude Smidse;http://www.oudesmidse.com/;;;;;;;;;512316026;58819508;points;4193310376;node;https://www.openstreetmap.org/node/4193310376;;;;Drinken
logies;guest_house;Oude Smidse;http://www.oudesmidse.com/;;;;;;;;;512316347;58819526;points;4193310377;node;https://www.openstreetmap.org/node/4193310377;;;;Slapen
horeca;Restaurant;Oude Smidse;http://www.oudesmidse.com/;;;;;;;;;512316658;58819526;points;4193310378;node;https://www.openstreetmap.org/node/4193310378;;;;Eten
vrije_tijd;Informatie;Herrensitz-Route Knotenpunkt 4;;;;;;;;;;51471381;61894904;points;4203916589;node;https://www.openstreetmap.org/node/4203916589;;;;
logies;guest_house;Teikyo;;+31 43 346 7300;;;;Brouwersweg;100;6216EG;Maastricht;5,08484E+16;5,66801E+15;points;4216089690;node;https://www.openstreetmap.org/node/4216089690;;;;
logies;guest_house;De Oude Hamer;https://www.deoudehamer.nl/;+31 43 455 1391;mail@deoudehamer.nl;;;Bommerigerweg;28;6281BS;Mechelen;5,07844E+16;5,92848E+15;points;4217640311;node;https://www.openstreetmap.org/node/4217640311;;;;Slapen
horeca;Restaurant;Tapijn;https://www.tapijn.nl/;+31 43 311 7588;;;;Tapijnkazerne;20;;Maastricht;508430772;56872245;points;4221322991;node;https://www.openstreetmap.org/node/4221322991;;;;Eten
horeca;Pub;Cafe Parties R Us;http://www.cafeparties.nl;;;;;;;;;5,13445E+16;5,88701E+15;points;4226361552;node;https://www.openstreetmap.org/node/4226361552;;;;Drinken
horeca;Pub;De Vangrail;https://www.cafedevangrail.nl;+31 77 466 1785;info@staparrangement.nl;;;Dorpsstraat;35;5768CD;Meijel;513460145;5,88239E+16;points;4226361554;node;https://www.openstreetmap.org/node/4226361554;;;;Drinken
horeca;fast_food;Egem;https://www.pizzeriaegem.nl;+31 77 374 4698;;;pizza;Dorpsstraat;46;5768CG;Meijel;513460916;5,88285E+15;points;4226361557;node;https://www.openstreetmap.org/node/4226361557;;;;Eten
horeca;fast_food;Kwalitaria;https://kwalitaria.nl/;;;;burger;;;;;5,13463E+16;5,88133E+16;points;4226361563;node;https://www.openstreetmap.org/node/4226361563;;;;Eten
horeca;Cafe;Oppe Koffie;https://www.oppekoffie.nl/;;;;;;;;;513444103;5,88496E+16;points;4226361571;node;https://www.openstreetmap.org/node/4226361571;;;;Drinken
logies;guest_house;de Kapelanie;;;;;;;;;;513460514;58817766;points;4226361579;node;https://www.openstreetmap.org/node/4226361579;;;;
horeca;Restaurant;Kruisheren restaurant;https://www.chateauhotels.nl/en/kruisherenhotel-maastricht/gastronomy/kruisheren-restaurant;;;;;;;;;508487858;56840282;points;4239830213;node;https://www.openstreetmap.org/node/4239830213;;;;Eten
horeca;Stang;Wine bar Rouge & Blanc;https://www.chateauhotels.nl/en/kruisherenhotel-maastricht/gastronomy/wine-bar;;;;;;;;;5,08486E+16;56836151;points;4239830214;node;https://www.openstreetmap.org/node/4239830214;;;;Drinken
horeca;Stang;;https://www.oostwegelcollection.nl/kruisherenhotel-maastricht/culinair/terras;;;;;;;;;508485589;56838726;points;4239830215;node;https://www.openstreetmap.org/node/4239830215;;;;Drinken
horeca;Restaurant;Cafe BLVD;https://www.cafeblvd.nl;;;;;;;;;5,13694E+16;61658871;points;4242502815;node;https://www.openstreetmap.org/node/4242502815;;;;Eten
vrije_tijd;Informatie;Nationale Bewegwijzeringsdienst;;;;;;;;;;515996188;60326078;points;4249988634;node;https://www.openstreetmap.org/node/4249988634;;;;
vrije_tijd;Informatie;Nationale Bewegwijzeringsdienst;;;;;;;;;;515998456;6032642;points;4249988643;node;https://www.openstreetmap.org/node/4249988643;;;;
vrije_tijd;Informatie;Nationale Bewegwijzeringsdienst;;;;;;;;;;5,1584E+16;6,04276E+15;points;4250054043;node;https://www.openstreetmap.org/node/4250054043;;;;
vrije_tijd;Informatie;Nationale Bewegwijzeringsdienst;;;;;;;;;;516000889;6062889;points;4250054103;node;https://www.openstreetmap.org/node/4250054103;;;;
horeca;Ijsje;Gelato di casa;;;;Tu-Su 13:00-22:00;;;;;;5,11295E+16;5944966;points;4253101889;node;https://www.openstreetmap.org/node/4253101889;;;;
horeca;fast_food;Cafetaria 't Hepke;;;;;burger;;;;;513585605;60001565;points;4254883380;node;https://www.openstreetmap.org/node/4254883380;;;;
horeca;Cafe;In de Sprunk;https://www.indesprunk.nl;+31 77 850 8959;;;;;;;;513578362;5,99404E+15;points;4254883382;node;https://www.openstreetmap.org/node/4254883382;;;;Drinken
horeca;Cafe;Cafetaria 't Centrum;;;;;;Mosaïque;4;5854AZ;Bergen L;5,16036E+16;60495336;points;4254895716;node;https://www.openstreetmap.org/node/4254895716;;;;
horeca;Pub;Cafe Ramones;http://www.ramones-darts.nl;;;;;;;;;5,13614E+16;5,93992E+15;points;4254921489;node;https://www.openstreetmap.org/node/4254921489;;;;Drinken
vrije_tijd;Informatie;CenterParcs Reception;;;;;;;;;;5,16741E+16;5,99895E+15;points;4286310542;node;https://www.openstreetmap.org/node/4286310542;;;;
vrije_tijd;Kunst en Cultuur;Monoliet;;;;;;;;;;510913751;5,79511E+15;points;4294717924;node;https://www.openstreetmap.org/node/4294717924;;;;
vrije_tijd;Kunst en Cultuur;Bokkenrijder;;;;;;Bleumerstraat;;3680;Maaseik;5,10939E+16;57956333;points;4294890911;node;https://www.openstreetmap.org/node/4294890911;;;;
horeca;Restaurant;Den Herberg;http://www.den-herberg.eu/;;;;;Rijksweg Noord;2;5951AE;Belfeld;5,13128E+16;61105701;points;4295878663;node;https://www.openstreetmap.org/node/4295878663;;;;Eten
horeca;Stang;Fraiche Vaals;https://www.fraichevaals.com;;;;;Sneeuwberglaan;1B;;Vaals;5,07751E+16;60216307;points;4297409590;node;https://www.openstreetmap.org/node/4297409590;;;;Drinken
horeca;Stang;Heerlijkheid Breusj;;+31 6 21801572;;;;St. Martinusstraat;5;6245GD;Eijsden;5,07789E+16;57102097;points;4308877990;node;https://www.openstreetmap.org/node/4308877990;;;;
vrije_tijd;Museum;Museum de Smid;;;;;;;;;;514900736;5,9148E+15;points;4323673298;node;https://www.openstreetmap.org/node/4323673298;;;;
vrije_tijd;Museum;Ròwkoelehof;;;;;;;;;;5,14954E+16;59067615;points;4323673299;node;https://www.openstreetmap.org/node/4323673299;;;;
vrije_tijd;Informatie;Educatief Bezoekerscentrum Huys te Moock;https://www.huystemoock.nl/;;;;;;;;;517371178;5,91875E+15;points;4329171689;node;https://www.openstreetmap.org/node/4329171689;;;;Informatie
logies;Appartement;Vakantiewoningen Meschermolen;https://meschermolen.nl/;+31 43 409 1216;info@meschermolen.nl;;;Meschermolen;1;6245KD;Eijsden;507653733;57262168;points;4331443006;node;https://www.openstreetmap.org/node/4331443006;;;;Slapen
horeca;Restaurant;Abshoven Brasserie;https://www.brasserieabshoven.nl;+31 46 204 5028;;Mo-Su,PH 10:30-21:30;;Abshoven;35;6151GC;Munstergeleen;509706739;58529033;points;4338257654;node;https://www.openstreetmap.org/node/4338257654;;;;Eten
logies;Hotel;Boutique Hotel Grote Gracht;https://boutiquehotelgrotegracht.nl;+31 43 203 0040;reservations@boutiquehotelmaastricht.nl;;;Grote Gracht;56;6211SX;Maastricht;5,08508E+16;56875825;points;4340813289;node;https://www.openstreetmap.org/node/4340813289;;;;Slapen
vrije_tijd;Kunst en Cultuur;Heilig Hartbeeld;;;;;;;;;;516504635;59435047;points;4341037537;node;https://www.openstreetmap.org/node/4341037537;;;;
vrije_tijd;Kunst en Cultuur;Heilig Hartbeeld;;;;;;;;;;515294934;5,93009E+15;points;4341079420;node;https://www.openstreetmap.org/node/4341079420;;;;
logies;guest_house;Guest House Rozenkrans;;;;;;;;;;5,13742E+16;61785977;points;4341221789;node;https://www.openstreetmap.org/node/4341221789;;;;
horeca;Cafe;Café Old Inn;;;;;;;;;;508279167;5,76901E+15;points;4347332090;node;https://www.openstreetmap.org/node/4347332090;;;;
horeca;Restaurant;La Venezia;;;;;pizza;Wilhelminalaan;22;5953HB;Reuver;512838957;60795339;points;4352950400;node;https://www.openstreetmap.org/node/4352950400;;;;
logies;Hotel;Cafe Rayer;http://www.caferayer.nl;;;;;;;;;514761564;6,18093E+15;points;4359781852;node;https://www.openstreetmap.org/node/4359781852;;;;Slapen
logies;guest_house;Pension Maaszicht;http://bbmaaszichtarcen.weebly.com;;;;;;;;;514749798;61790184;points;4359781856;node;https://www.openstreetmap.org/node/4359781856;;;;Slapen
horeca;Restaurant;Lans Garden;http://www.lansgarden.nl;+31 43 409 1890;;We-Mo 18:30-22:00;chinese;Stationsplein;2;6245AE;Eijsden;5,07729E+16;57092668;points;4361167791;node;https://www.openstreetmap.org/node/4361167791;;;;Eten
horeca;Restaurant;Eetcafe Aon 't Bat;https://www.aontbat.nl;+31 43 409 8235;;Mo-Su 10:00-01:00;"local;regional";Bat;9;6245BM;Eijsden;507765095;56997703;points;4361182992;node;https://www.openstreetmap.org/node/4361182992;;;;Eten
vrije_tijd;Attractie;Tolly Molly;;;;;;;;;;5,13987E+16;5,98469E+15;points;4375596442;node;https://www.openstreetmap.org/node/4375596442;;;;
vrije_tijd;Attractie;Coco Bolo;;;;;;;;;;5,13989E+16;59848939;points;4375596451;node;https://www.openstreetmap.org/node/4375596451;;;;
vrije_tijd;Attractie;Djengu River;;;;;;;;;;5,13982E+16;59841971;points;4375600116;node;https://www.openstreetmap.org/node/4375600116;;;;
horeca;fast_food;Frietje van Pietje;;;;;;;;;;5,12848E+16;60740863;points;4391815191;node;https://www.openstreetmap.org/node/4391815191;;;;
horeca;Restaurant;'t Bakhuis;;;;Mo-Su 11:00-18:00;ice_cream;Kattenroth;2;;;5,07583E+15;58302782;points;4394793692;node;https://www.openstreetmap.org/node/4394793692;;;;
horeca;Cafe;Bie de Sjloes;;;;;;Sluisweg;19;6121JR;Born;510357014;58007223;points;4394818797;node;https://www.openstreetmap.org/node/4394818797;;;;
vrije_tijd;Informatie;Reception;;;;;;;;;;514565132;5,95186E+15;points;4396101596;node;https://www.openstreetmap.org/node/4396101596;;;;
vrije_tijd;Informatie;Aan De Drift;https://www.aandedrift.nl/;;;;;;;;;514531799;59718;points;4396434215;node;https://www.openstreetmap.org/node/4396434215;;;;Informatie
vrije_tijd;fitness_centre;Sportdomein Eijsden;https://www.sportdomein-eijsden.nl;+31 43 311 7764;info@sportdomein-eijsden.nl;"Mo-Th 09:00-22:00; Fr 09:00-21:00; Sa-Su 09:00-13:00";;Joseph Partounsstraat;8;6245KN;Eijsden;507731556;57128828;points;4402331689;node;https://www.openstreetmap.org/node/4402331689;;;;Sporten
vrije_tijd;Theater;De Schakel;;;;;;Broeklaan;2;5953NB;Reuver;5,12829E+16;6,08097E+15;points;4402458593;node;https://www.openstreetmap.org/node/4402458593;;;;
horeca;Restaurant;River Plaza;http://www.riverplaza.nl;+31 475 581 695;;;;Oolderhuuske;3;6041TR;Roermond;511925418;5,94968E+15;points;4407039179;node;https://www.openstreetmap.org/node/4407039179;;;;Eten
horeca;Cafe;Coffeelovers Dominicanen;https://www.coffeelovers.nl/locaties/dominicanen/;+31 43 356 0832;;"Mo 10:00-18:00; Tu-Sa 09:00-18:00; Th 09:00-21:00; Su 12:00-17:00";dessert;Dominicanerkerkstraat;1;6211CZ;Maastricht;5,08501E+16;56901924;points;4439634315;node;https://www.openstreetmap.org/node/4439634315;;;;Drinken
horeca;Restaurant;De Gouverneur;https://www.degouverneurmaastricht.nl/;;;;regional;Boschstraat;105A;6211AW;Maastricht;508524274;56904921;points;4441233320;node;https://www.openstreetmap.org/node/4441233320;;;;Eten
vrije_tijd;Speeltuin;Indoor;;;;;;;;;;512810672;60544276;points;4441255825;node;https://www.openstreetmap.org/node/4441255825;;;;
vrije_tijd;Kunst en Cultuur;3 stenen;;;;;;;;;;512819604;6,07377E+15;points;4441256095;node;https://www.openstreetmap.org/node/4441256095;;;;
vrije_tijd;Speeltuin;Castellum Tegula;;;;;;;;;;513410634;61644929;points;4441306677;node;https://www.openstreetmap.org/node/4441306677;;;;
vrije_tijd;Kunst en Cultuur;Draak;;;;;;;;;;5,12663E+16;60690426;points;4442722419;node;https://www.openstreetmap.org/node/4442722419;;;;
horeca;Cafe;Koffie - bij Joost & Maartje;https://www.wijmakenkoffie.nl/;+31 43 311 6213;;Tu-Su 08:30-17:00;;;;;;508463439;569195;points;4471342790;node;https://www.openstreetmap.org/node/4471342790;;;;Drinken
horeca;Cafe;Coffeelovers - Plein 1992;;;;"Mo-Fr 08:00-18:00; Sa,Su 09:00-18:00";"sandwich;bagel;coffee_shop;tea;breakfast;donut;cake";Plein 1992;;;;508466078;5,69948E+15;points;4474659198;node;https://www.openstreetmap.org/node/4474659198;;;;
horeca;Cafe;Coffeelovers - Centre Céramique;;;;;"bagel;sandwich;donut;coffee_shop;breakfast;cake;tea";Plein 1992;;;;5,0846E+16;57008938;points;4474659199;node;https://www.openstreetmap.org/node/4474659199;;;;
horeca;fast_food;Bufkes;https://bufkes.nl/;+31 43 3561660;;Mo-Sa 10:00-17:00;sandwich;Plein 1992;;;;5,08465E+16;5,70094E+16;points;4480850990;node;https://www.openstreetmap.org/node/4480850990;;;;Eten
horeca;Restaurant;Casa Italia;https://casaitalia-venlo.nl;;;;"italian;pasta;pizza";Koninginnesingel;56;;Venlo;5,13665E+16;61699051;points;4481321030;node;https://www.openstreetmap.org/node/4481321030;;;;Eten
vrije_tijd;Informatie;Geologisch monument Diependaal;;;;;;;;;;509312303;58522669;points;4481393421;node;https://www.openstreetmap.org/node/4481393421;;;;
vrije_tijd;fitness_centre;CrossFit;https://zilverfitness.nl/locaties/sittard-geleen.html;+31 30 7523548;;;;Barcelonastraat;50;6135LN;Sittard;5,09925E+16;5,84309E+16;points;4482597107;node;https://www.openstreetmap.org/node/4482597107;;;;Sporten
horeca;fast_food;KFC;;;;;chicken;Westelijke Randweg;40;6134AV;Sittard;509858783;5,84306E+15;points;4482636671;node;https://www.openstreetmap.org/node/4482636671;;;;
vrije_tijd;Attractie;Ballorig;https://www.ballorig.nl/kerkrade/;+31 45 7400000;kerkrade@ballorig.nl;"Mo-Fr 09:00-18:00; Sa-Su 10:00-18:00";;Roda J.C. Ring;2G;6466NH;Kerkrade;5,08577E+16;60027178;points;4482685875;node;https://www.openstreetmap.org/node/4482685875;;;;Vertier
vrije_tijd;Attractie;Trampoline Park You Jump!;https://www.trampolinepark.nl/nl/locations/kerkrade;+31 85 0043086;;"Fr-Sa 09:45-17:00; Su 09:45-18:00; We-Th 12:45-20:00";;Roda J.C. Ring;2K;6466NH;Kerkrade;5,08577E+16;6,00254E+16;points;4482685877;node;https://www.openstreetmap.org/node/4482685877;;;;Vertier
horeca;Cafe;Grand cafe Maastricht Soiron;https://grandcafemaastricht.nl/;;;Tu-Su 10:00-17:30;;Vrijthof;18;;Maastricht;508483347;56888579;points;4483926699;node;https://www.openstreetmap.org/node/4483926699;;;;Drinken
horeca;Cafe;Broodjes Passie;;;;;sandwich;Hoogstraat;100A;6373HX;Landgraaf;509072139;6,02752E+15;points;4492008206;node;https://www.openstreetmap.org/node/4492008206;;;;
horeca;fast_food;Bufkes;https://bufkes.nl/;+31 43 3212475;;"Mo 12:00-16:00; Tu-Th 10:00-17:00; Fr 09:00-17:00; Sa 08:00-17:00; Su 12:00-17:00";sandwich;;;;;5,08519E+16;569266;points;4498748595;node;https://www.openstreetmap.org/node/4498748595;;;;Eten
logies;guest_house;the SJinn;https://thesjinn.com/;;;;;;;;;508520521;5,87215E+16;points;4513926493;node;https://www.openstreetmap.org/node/4513926493;;;;Slapen
vrije_tijd;Sportcentrum;Fitklub;https://fitklub.nl/;;;;;;;;;5,14452E+16;6,05923E+15;points;4514051620;node;https://www.openstreetmap.org/node/4514051620;;;;Sporten
vrije_tijd;Speeltuin;Geultuijn;;;;;;;;;;508541978;5,86909E+16;points;4515585993;node;https://www.openstreetmap.org/node/4515585993;;;;
vrije_tijd;Informatie;Receptie;;;;;;;;;;508506178;58808581;points;4526416090;node;https://www.openstreetmap.org/node/4526416090;;;;
Verhuur;Fietsverhuur;Dekkers Tweewielers;https://www.dekkerstweewielers.nl;+31 478 532 166;info@dekkerstweewielers.nl;;;Gagel;12;5861CZ;Wanssum;5,15303E+15;6,07441E+16;points;4526841756;node;https://www.openstreetmap.org/node/4526841756;;;;Huren
horeca;fast_food;Marmaris;;;;;"pizza;kebab;durum;turkish";Maastrichtersteenweg;237 B 2;;Riemst-Vroenhoven;508331631;5,64754E+15;points;4526978171;node;https://www.openstreetmap.org/node/4526978171;;;;
horeca;Restaurant;Aan De Drift;https://www.aandedrift.nl/;;;;pancake;Lorbaan;9a;5966PG;America;514531453;59716946;points;4528936342;node;https://www.openstreetmap.org/node/4528936342;;;;Eten
logies;Chalet;Residenz Klein Vink 300;https://www.residenz-kleinvink-300.de;;frank.lehmkoester@web.de;;;Klein Vink;300;5944EX;Arcen;5,15019E+16;61883609;points;4542865679;node;https://www.openstreetmap.org/node/4542865679;;;;Slapen
vrije_tijd;Zwembad;De Wisselslag;http://www.dewisselslag.nl/;;;;;Drie Decembersingel;52;5921AC;Venlo;513671475;61372767;points;4547576014;node;https://www.openstreetmap.org/node/4547576014;;;;Bezoeken
horeca;fast_food;Van Veen;;;;;friture;Dominee Swaluestraat;1;5759RL;Helenaveen;513896169;5,91891E+15;points;4559962335;node;https://www.openstreetmap.org/node/4559962335;;;;
vrije_tijd;Theater;Openluchttheater Velden;;;;;;;;;;514291272;6,17452E+15;points;4565115887;node;https://www.openstreetmap.org/node/4565115887;;;;
vrije_tijd;Kunst en Cultuur;Bulten Plein;;;;;;;;;;5,08343E+16;57056762;points;4568638307;node;https://www.openstreetmap.org/node/4568638307;;;;
vrije_tijd;Kunst en Cultuur;Vluchten, Vrijheid, Vrede;;;;;;;;;;511847725;56580122;points;4569395998;node;https://www.openstreetmap.org/node/4569395998;;;;
horeca;Stang;Pathé Café;;;;;;;;;;5,08554E+16;56896414;points;4571862394;node;https://www.openstreetmap.org/node/4571862394;;;;
horeca;Pub;Cafe Manders;https://www.bejmanders.nl/;;;;;Van Enckevoortstraat;22;5987AM;Egchel;5,1312E+16;59726092;points;4576143743;node;https://www.openstreetmap.org/node/4576143743;;;;Drinken
horeca;Restaurant;Taksim;https://www.taksimboxmeer.nl/;+31 485 346 014;;"Mo-Th,Su 15:15-23:45; Fr 15:15-26:30, Sa 15:15-26:00";"pizza;kebab";Steenstraat;130a;5831JK;Boxmeer;516481689;5,94818E+15;points;4580465058;node;https://www.openstreetmap.org/node/4580465058;;;;Eten
vrije_tijd;Kunst en Cultuur;Heilig Hartbeeld;;;;;;;;;;513674727;6,17097E+15;points;4581646640;node;https://www.openstreetmap.org/node/4581646640;;;;
vrije_tijd;Sportcentrum;BRZ Tennis;;;;;;;;;;5,09455E+16;5,80556E+15;points;4592567310;node;https://www.openstreetmap.org/node/4592567310;;;;
horeca;Cafe;Leven;;;;"Tu-Sa 10:00-17:00; Su 12:00-17:00";;Voorstad;2;6131CR;Sittard;509986182;58647494;points;4616252400;node;https://www.openstreetmap.org/node/4616252400;;;;
horeca;Restaurant;Bie 't Gruuzekirkske;;;;;international;;;;;5,09973E+16;58692902;points;4616304980;node;https://www.openstreetmap.org/node/4616304980;;;;
horeca;Restaurant;De Aetzaak;;;;;international;Markt;34;6131EL;Sittard;509981413;5,87147E+15;points;4616304985;node;https://www.openstreetmap.org/node/4616304985;;;;
horeca;Restaurant;The Duchess;http://restauranttheduchess.com;;;"Mo closed; Tu closed; We 11:00-21:00; Th 11:00-21:00; Fr 11:00-21:00; Sa 11:00-21:00; Su 12:00-21:00";seasonal;Gruizenstraat;27;6131EH;Sittard;509969332;58691985;points;4617998151;node;https://www.openstreetmap.org/node/4617998151;;;;Eten
